name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F062	f_F087	f_F106	f_F129	f_F158	f_F184	f_F146	f_F213
spectra_logzz_7.0_teff_950.0_grav_562.0_mh_1.0_co_1.0.nc	4.749736315569061	950.0	1.0	1.0	7.0	chemeq	2.3412287225403613e-09	T6	4.998195292418577e+18	1.8860060893323872e+21	1.9909797267466443e+22	4.0128405162611916e+22	4.908924954190163e+22	2.6748881683563917e+22	3.023366171698191e+22	5.49908740658407e+22
spectra_logzz_2.0_teff_900.0_grav_316.0_mh_1.0_co_0.5.nc	4.4996870826184034	900.0	1.0	0.5	2.0	chemeq	2.5420161573377003e-09	T7	5.002149887736526e+18	2.0592467892615515e+21	2.1467845753935724e+22	3.0223125748167016e+22	3.207836649904075e+22	1.731999835600897e+22	2.3279967208905952e+22	4.164402544625089e+22
spectra_logzz_8.0_teff_950.0_grav_31.0_mh_1.0_co_0.5.nc	3.4913616938342726	950.0	1.0	0.5	8.0	chemeq	3.3301796664278835e-09	T6	3.1121456216782986e+18	1.3102123443799772e+21	1.4278516914623196e+22	1.8116821624110182e+22	3.2808436347057966e+22	2.2156819718618636e+22	1.8535599202902827e+22	6.482063157987835e+22
spectra_logzz_7.0_teff_850.0_grav_1000.0_mh_1.0_co_1.5.nc	5.0	850.0	1.0	1.5	7.0	chemeq	2.0954059142449504e-09	T7	4.6049285741216486e+18	1.304255484072926e+21	1.2188978561655283e+22	3.7336934552792065e+22	2.4483324068266296e+22	1.3412924641317696e+22	2.069449397232205e+22	3.0460047408913986e+22
spectra_logzz_9.0_teff_950.0_grav_31.0_mh_1.0_co_1.0.nc	3.4913616938342726	950.0	1.0	1.0	9.0	chemeq	3.3301796664278835e-09	T6	2.748980850844189e+18	1.1088734286395971e+21	1.5181764853191682e+22	2.2140526625226425e+22	3.6071259007319764e+22	2.455279179853382e+22	2.07871446386861e+22	6.202134806536621e+22
spectra_logzz_8.0_teff_950.0_grav_1780.0_mh_1.0_co_1.5.nc	5.250420002308894	950.0	1.0	1.5	8.0	chemeq	1.9104338017014038e-09	T6	6.847624224738609e+18	1.9333849599942108e+21	1.834357953406595e+22	5.965956083462435e+22	4.529028218173309e+22	2.6112935693148284e+22	3.43053763178475e+22	4.725854708289625e+22
spectra_logzz_4.0_teff_950.0_grav_31.0_mh_1.0_co_1.5.nc	3.4913616938342726	950.0	1.0	1.5	4.0	chemeq	3.3301796664278835e-09	T6	3.1362167491508506e+18	2.247240044890545e+21	2.6944835617592135e+22	4.697016614296951e+22	3.201775210741274e+22	2.3759014357252507e+22	2.9938308517258726e+22	4.322793976463045e+22
spectra_logzz_4.0_teff_950.0_grav_100.0_mh_1.0_co_2.5.nc	4.0	950.0	1.0	2.5	4.0	chemeq	2.995370353825193e-09	T6	1.0263528334121142e+19	4.993673656372905e+21	2.523022608047683e+22	3.146110766994581e+22	3.538250381800436e+22	3.5057118875984457e+22	3.0856373654866702e+22	5.3335555534335165e+22
spectra_logzz_2.0_teff_900.0_grav_1780.0_mh_1.0_co_2.5.nc	5.250420002308894	900.0	1.0	2.5	2.0	chemeq	1.901411989980047e-09	T7	1.0521031712737335e+19	3.773403265788016e+21	2.0013325416706165e+22	3.7035195839614537e+22	3.1241978063391933e+22	2.0673645004453096e+22	2.685828467436355e+22	4.422736725304591e+22
spectra_logzz_7.0_teff_950.0_grav_31.0_mh_1.0_co_1.0.nc	3.4913616938342726	950.0	1.0	1.0	7.0	chemeq	3.3301796664278835e-09	T6	2.70049201712816e+18	1.2426754503519838e+21	1.6242171946916517e+22	2.3295613176807833e+22	3.554832671110614e+22	2.4573613923163947e+22	2.1270229888435487e+22	5.867448973756766e+22
