name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F098M	f_F105W	f_F110W	f_F125W	f_F140W	f_F160W	f_F300X	f_F350LP	f_F435W	f_F475W	f_F475X	f_F555W	f_F600LP	f_F606W	f_F625W	f_F775W	f_F814W	f_F850LP
spectra_logzz_8.0_teff_400.0_grav_178.0_mh_0.7_co_1.5.nc	4.250420002308894	400.0	0.7	1.5	8.0	chemeq	2.496882180727918e-09	Y1	-25.81137326738729	-25.66554304260491	-26.444843748820496	-26.700878069666622	-26.77186730293674	-25.86468177926876	nan	-21.581008392917994	nan	nan	-16.32379701164846	-13.987567386751714	-22.226667904320706	-18.39248896502285	-18.379569523387275	-21.46595776619533	-22.40934874778204	-24.087533771005422
spectra_logzz_9.0_teff_375.0_grav_17.0_mh_0.7_co_2.5.nc	3.230448921378274	375.0	0.7	2.5	9.0	chemeq	2.8895898954729527e-09	Y1	-23.989530386194744	-23.98189622639631	-24.70864303737925	-24.938850292385222	-25.03878765367788	-24.121894477274612	nan	-19.733446493505042	nan	nan	-15.429539772548054	-12.831312236856931	-20.375744236520394	-17.516182924383365	-17.51217737010496	-20.382533133259955	-20.732850487764196	-22.07543581463464
spectra_logzz_7.0_teff_375.0_grav_17.0_mh_0.7_co_2.5.nc	3.230448921378274	375.0	0.7	2.5	7.0	chemeq	2.8895898954729527e-09	Y1	-23.498060804345528	-23.47508458931872	-24.129477569010994	-24.324002110441462	-24.499365308479184	-23.771530169153074	nan	-19.13098500640132	nan	nan	-15.377797705390442	-12.817335300473673	-19.771337097070106	-17.438064391301765	-17.453223389788985	-19.993079568366902	-20.094465365390864	-21.393988175275908
spectra_logzz_9.0_teff_350.0_grav_3160.0_mh_0.7_co_1.5.nc	5.4996870826184034	350.0	0.7	1.5	9.0	chemeq	1.6025432389558159e-09	Y1	-25.580203706810032	-25.40932144700687	-26.021428949209323	-26.205814116966916	-26.297759293052792	-25.54904421591156	nan	-21.910941692387674	nan	nan	-17.677357006556583	-15.625290198807562	-22.55343607313617	-19.493674364867758	-19.52313223285926	-22.142343470988806	-22.9086156034358	-24.249272244433705
spectra_logzz_7.0_teff_350.0_grav_178.0_mh_0.7_co_0.5.nc	4.250420002308894	350.0	0.7	0.5	7.0	chemeq	2.456282575911226e-09	Y1	-24.595691501913432	-24.373380209242573	-24.894586115216672	-25.025014733138043	-25.134578383662937	-24.47853457371823	nan	-20.688401485889145	nan	nan	-16.166963720671255	-13.685420118331443	-21.330214626559048	-18.19194019006972	-18.214466555720875	-20.859183887997375	-21.721575674379977	-23.102872495064496
spectra_logzz_8.0_teff_350.0_grav_100.0_mh_0.7_co_1.5.nc	4.0	350.0	0.7	1.5	8.0	chemeq	2.5826047512616353e-09	Y1	-24.332051673912737	-24.19688169715298	-24.782174398103958	-24.94570226909093	-25.039525893946085	-24.1745084428397	nan	-20.093659998885915	nan	nan	-15.797286763482226	-13.446333632619002	-20.735494281796655	-17.834904018897124	-17.84641996674142	-20.583750864937212	-21.067856888777257	-22.490384346765556
spectra_logzz_2.0_teff_350.0_grav_316.0_mh_0.7_co_0.5.nc	4.4996870826184034	350.0	0.7	0.5	2.0	chemeq	2.3006696737335265e-09	Y1	-24.06759551719797	-23.888054112020168	-24.339571322928734	-24.426786114879967	-24.51853868815658	-23.841274781376722	nan	-20.356885034621303	nan	nan	-16.29249356900643	-14.140357950158808	-20.997048700551773	-18.17255830501602	-18.218609332048203	-20.70743713132907	-21.4491726529627	-22.687299394429274
spectra_logzz_7.0_teff_400.0_grav_100.0_mh_0.7_co_0.5.nc	4.0	400.0	0.7	0.5	7.0	chemeq	2.6277157424614614e-09	Y1	-25.385724510257248	-25.178502449148727	-25.864065070793576	-26.08150629929603	-26.180132606042406	-25.507555473257803	nan	-21.164338551597226	nan	nan	-16.13327019289661	-14.115911337188585	-21.809454617098755	-18.049597941151564	-18.06606585918305	-21.004366025211784	-22.009067948509063	-23.675894256406124
spectra_logzz_7.0_teff_375.0_grav_3160.0_mh_0.7_co_0.5.nc	5.4996870826184034	375.0	0.7	0.5	7.0	chemeq	1.6101834777218436e-09	Y1	-25.859332410147363	-25.664245722889753	-26.317063988091423	-26.528417834655233	-26.61671056431427	-26.06067473314133	nan	-22.116134702254417	nan	nan	-17.60227404492968	-15.60841199125214	-22.76007761222346	-19.408673998465723	-19.440738062141694	-22.081597656693475	-23.045107260121164	-24.514213335263275
spectra_logzz_7.0_teff_400.0_grav_3160.0_mh_0.7_co_0.5.nc	5.4996870826184034	400.0	0.7	0.5	7.0	chemeq	1.614381185348185e-09	Y1	-26.26215251709553	-26.0821635348601	-26.831311220156355	-27.088016464966913	-27.166054333249033	-26.587714672774776	nan	-22.533980000212534	nan	nan	-17.887685540292313	-15.639912002994706	-23.17816363899926	-19.796110128087946	-19.816352010152375	-22.461265533703124	-23.46080078475697	-24.940265368812057
spectra_logzz_4.0_teff_350.0_grav_100.0_mh_0.7_co_1.0.nc	4.0	350.0	0.7	1.0	4.0	chemeq	2.5826047512616353e-09	Y1	-23.84285252069211	-23.69197693158287	-24.185334936235428	-24.29648933002139	-24.412453091241098	-23.624744043837083	nan	-19.677390493455935	nan	nan	-15.719996170309443	-13.261198234941062	-20.317631009125037	-17.741063243093443	-17.77188051835179	-20.27694152325592	-20.695171891980984	-22.017122379698865
spectra_logzz_9.0_teff_350.0_grav_562.0_mh_0.7_co_1.5.nc	4.749736315569061	350.0	0.7	1.5	9.0	chemeq	2.1247019366512514e-09	Y1	-25.10919436697023	-24.95151542546578	-25.58240258551031	-25.77126541500057	-25.84743736777223	-24.99036130395134	nan	-21.106645236438034	nan	nan	-16.672312045132113	-14.466375140369387	-21.749627630801527	-18.620973938793874	-18.64239807929118	-21.309035074213106	-22.06566695302064	-23.517524301005242
spectra_logzz_2.0_teff_400.0_grav_562.0_mh_0.7_co_1.0.nc	4.749736315569061	400.0	0.7	1.0	2.0	chemeq	2.151767098731521e-09	Y1	-25.505872904405344	-25.34481035215925	-26.02874038440075	-26.24274861833496	-26.362991146130284	-25.630258210684705	nan	-21.46042087405596	nan	nan	-16.96979824645788	-14.692203709055086	-22.10368638059532	-18.901796703186662	-18.920128946278126	-21.64718087998081	-22.397546404183156	-23.87754637703353
spectra_logzz_4.0_teff_350.0_grav_56.0_mh_0.7_co_2.5.nc	3.7481880270062002	350.0	0.7	2.5	4.0	chemeq	2.6800862166155253e-09	Y1	-23.064642204841473	-22.99970142011127	-23.596663133995175	-23.761505970073472	-23.93170691433709	-23.206250116809358	nan	-18.79833271049123	nan	nan	-15.491799947958441	-13.483284175493608	-19.436445252640805	-17.42799378085985	-17.462229219355585	-19.775275535846454	-19.778622315261316	-20.93981209037383
