name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F070W	f_F090W	f_F115W	f_F150W	f_F200W	f_F277W	f_F300M	f_F356W	f_F410M	f_F444W	f_F480M
spectra_logzz_8.0_teff_400.0_grav_3160.0_mh_-0.5_co_1.0.nc	5.4996870826184034	400.0	-0.5	1.0	8.0	chemeq	1.6471128660481493e-09	Y1	-19.18125313416317	-24.559581895421488	-24.87771815164116	-25.28535542839072	-21.752758052085365	-24.420007676689174	-25.44674952847769	-28.56278222222644	-30.39615611370342	-30.351095121651188	-30.000027736484057
spectra_logzz_2.0_teff_375.0_grav_178.0_mh_-0.5_co_1.5.nc	4.250420002308894	375.0	-0.5	1.5	2.0	chemeq	2.460794094922004e-09	Y1	-18.027842227624618	-23.254068244931315	-24.860410147778826	-24.62375040383796	-21.444956692695968	-23.987228532341344	-24.954410657529447	-27.122529956089295	-29.6101695974245	-29.967399432297462	-30.026263300860307
spectra_logzz_2.0_teff_350.0_grav_3160.0_mh_-0.5_co_1.5.nc	5.4996870826184034	350.0	-0.5	1.5	2.0	chemeq	1.6411587175579246e-09	Y1	-18.789883667279014	-23.654386852400055	-23.29345282985048	-24.032409876868346	-19.970403414537376	-23.408213916428704	-24.440897351257433	-27.49226439460932	-29.692992316253186	-29.834029728738027	-29.611938928180805
spectra_logzz_7.0_teff_350.0_grav_100.0_mh_-0.5_co_0.5.nc	4.0	350.0	-0.5	0.5	7.0	chemeq	2.5600491448250036e-09	Y1	-17.71175123697181	-22.665361059066043	-23.825721576950365	-23.997141839438612	-20.627675688751385	-23.40702438637812	-24.458385403066977	-27.553992133590214	-29.61473376764159	-29.665583796697007	-29.48595378248811
spectra_logzz_2.0_teff_350.0_grav_562.0_mh_-0.5_co_1.0.nc	4.749736315569061	350.0	-0.5	1.0	2.0	chemeq	2.1359815252988053e-09	Y1	-18.203456505905095	-23.117310918108064	-23.67520592984214	-23.98169571258534	-20.281400446853343	-23.12851841121568	-24.16796795769854	-27.34445699761544	-29.566433577299982	-29.76858740857157	-29.64477007935821
spectra_logzz_7.0_teff_400.0_grav_17.0_mh_-0.5_co_1.0.nc	3.230448921378274	400.0	-0.5	1.0	7.0	chemeq	2.836485987323527e-09	Y1	-17.75903179853739	-23.024183521033667	-25.752759539394678	-25.326471507359003	-22.82338970049134	-25.203817031534093	-26.13026408451946	-27.422852995754294	-29.814114752346097	-29.764004625273067	-29.495316226423324
spectra_logzz_7.0_teff_375.0_grav_56.0_mh_-0.5_co_1.5.nc	3.7481880270062002	375.0	-0.5	1.5	7.0	chemeq	2.6664601277885304e-09	Y1	-17.75125755389802	-23.00929384587747	-25.176184086029803	-24.835778565073813	-21.832434266422034	-24.471669221324255	-25.420486986535558	-26.964265296474167	-29.523923966052564	-29.60063821528547	-29.461902814822402
spectra_logzz_8.0_teff_350.0_grav_3160.0_mh_-0.5_co_0.5.nc	5.4996870826184034	350.0	-0.5	0.5	8.0	chemeq	1.6411587175579246e-09	Y1	-18.61927569764942	-23.554860896465293	-22.79899747344399	-23.722771299817403	-19.88746441388982	-22.970167873259577	-24.086273117233578	-28.31013777920057	-29.89188496834039	-29.846227544209604	-29.458060455898448
spectra_logzz_9.0_teff_375.0_grav_100.0_mh_-0.5_co_1.5.nc	4.0	375.0	-0.5	1.5	9.0	chemeq	2.5803491179107245e-09	Y1	-18.164570853273332	-23.346602823867773	-25.299333143341844	-25.037328642755007	-21.96473723464295	-24.551013735390107	-25.507122921357208	-27.21573216501138	-29.723052332890553	-29.61572631718829	-29.14754100883276
spectra_logzz_4.0_teff_375.0_grav_100.0_mh_-0.5_co_2.5.nc	4.0	375.0	-0.5	2.5	4.0	chemeq	2.5803491179107245e-09	Y1	-18.148509587375578	-22.982172177707398	-25.064884433435143	-24.653952810429573	-21.630191197110307	-24.248630772549443	-25.18682531066067	-26.56666905840575	-29.347267678767775	-29.790509775084065	-29.949097456782376
