name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F062	f_F087	f_F106	f_F129	f_F158	f_F184	f_F146	f_F213
spectra_logzz_2.0_teff_2000.0_grav_1780.0_mh_-0.5_co_0.5.nc	5.250420002308894	2000.0	-0.5	0.5	2.0	chemeq	2.1743291560671973e-09	L2	1.1559393406329486e+22	2.675276284402601e+23	6.972349743996875e+23	1.0733416160074429e+24	1.0531922659512432e+24	7.981562014998958e+23	7.66616273638778e+23	9.046745640512492e+23
spectra_logzz_2.0_teff_2100.0_grav_56.0_mh_-0.5_co_0.5.nc	3.7481880270062002	2100.0	-0.5	0.5	2.0	chemeq	4.1814274151294156e-09	L1	1.6101243322667983e+22	2.9059467438622688e+23	8.731380601899323e+23	1.1538453867166067e+24	1.1495174891591338e+24	1.0774804000865347e+24	8.910822594636033e+23	1.30585880174776e+24
spectra_logzz_4.0_teff_2000.0_grav_3160.0_mh_-0.5_co_0.5.nc	5.4996870826184034	2000.0	-0.5	0.5	4.0	chemeq	1.9053465971196057e-09	L2	1.1667950993666143e+22	2.7088390358384542e+23	6.874318274335194e+23	1.0897780840950132e+24	1.0763691814472835e+24	7.885400452103217e+23	7.715223142311024e+23	8.610517428195443e+23
spectra_logzz_7.0_teff_1900.0_grav_562.0_mh_-0.5_co_1.0.nc	4.749736315569061	1900.0	-0.5	1.0	7.0	chemeq	2.6660195218783934e-09	L3	6.249864038501265e+21	1.8017291173821777e+23	5.387847395353754e+23	8.576994800607255e+23	8.598283124885078e+23	6.65837883788545e+23	6.169424067256918e+23	7.59021799369069e+23
spectra_logzz_8.0_teff_2000.0_grav_1780.0_mh_-0.5_co_1.5.nc	5.250420002308894	2000.0	-0.5	1.5	8.0	chemeq	2.1743291560671973e-09	L2	7.93118687999702e+21	2.296338763882328e+23	6.419504143921369e+23	1.1317511210144436e+24	1.1680117427842537e+24	8.414213775977562e+23	7.94615981284802e+23	8.352453863981994e+23
spectra_logzz_9.0_teff_1900.0_grav_316.0_mh_-0.5_co_0.5.nc	4.4996870826184034	1900.0	-0.5	0.5	9.0	chemeq	2.9570415882718665e-09	L3	7.408749093832491e+21	1.867160527818457e+23	5.524203031893214e+23	8.177671040630385e+23	8.04151729126382e+23	6.514256018085512e+23	5.976257259921795e+23	8.107566222835694e+23
spectra_logzz_7.0_teff_2100.0_grav_1000.0_mh_-0.5_co_0.5.nc	5.0	2100.0	-0.5	0.5	7.0	chemeq	2.9015746608435117e-09	L1	1.7308372167342906e+22	3.376424488342087e+23	8.688946717497693e+23	1.2688126420520642e+24	1.250188433037165e+24	9.975367370551108e+23	9.251492030396745e+23	1.1694195782507842e+24
spectra_logzz_2.0_teff_2100.0_grav_316.0_mh_-0.5_co_1.5.nc	4.4996870826184034	2100.0	-0.5	1.5	2.0	chemeq	3.413089686435345e-09	L1	1.0732187710361067e+22	2.697407896425522e+23	7.973716688437865e+23	1.292129176084068e+24	1.3483768424570943e+24	1.1133381898610782e+24	9.498570268085139e+23	1.1876356596187789e+24
spectra_logzz_9.0_teff_2000.0_grav_562.0_mh_-0.5_co_0.5.nc	4.749736315569061	2000.0	-0.5	0.5	9.0	chemeq	2.7111287038980464e-09	L2	1.1316963276130877e+22	2.5429744244441576e+23	7.036865204374845e+23	1.0293603359464511e+24	1.0094070091646427e+24	8.117081260527316e+23	7.507812807984543e+23	9.807772278195395e+23
spectra_logzz_2.0_teff_2100.0_grav_31.0_mh_-0.5_co_2.5.nc	3.4913616938342726	2100.0	-0.5	2.5	2.0	chemeq	4.444011085928664e-09	L1	1.5732627472489577e+22	3.067767973559727e+23	7.367911288161394e+23	1.4100921889742864e+24	1.5035658263218237e+24	1.2269493699168182e+24	1.0164096784512993e+24	9.818228414995177e+23
spectra_logzz_2.0_teff_2100.0_grav_1000.0_mh_-0.5_co_1.0.nc	5.0	2100.0	-0.5	1.0	2.0	chemeq	2.9015746608435117e-09	L1	1.4339933798695394e+22	3.127995969263538e+23	8.344851986860061e+23	1.299130161402254e+24	1.315045173064077e+24	1.0423910506883099e+24	9.43548351667461e+23	1.1481508308844198e+24
spectra_logzz_4.0_teff_2100.0_grav_56.0_mh_-0.5_co_1.5.nc	3.7481880270062002	2100.0	-0.5	1.5	4.0	chemeq	4.1814274151294156e-09	L1	1.001131892891949e+22	2.391882924436479e+23	7.914979450000652e+23	1.2116353762281053e+24	1.2672862655510958e+24	1.1470944786500382e+24	9.184239885930199e+23	1.302259719839027e+24
spectra_logzz_8.0_teff_2100.0_grav_316.0_mh_-0.5_co_0.5.nc	4.4996870826184034	2100.0	-0.5	0.5	8.0	chemeq	3.413089686435345e-09	L1	1.691621432143779e+22	3.2037561346905306e+23	8.781643426589877e+23	1.2219621865424088e+24	1.2009064099582002e+24	1.0253709593063354e+24	9.10520278350504e+23	1.233596414395136e+24
spectra_logzz_2.0_teff_2100.0_grav_562.0_mh_-0.5_co_2.5.nc	4.749736315569061	2100.0	-0.5	2.5	2.0	chemeq	3.1574408355040904e-09	L1	8.772275817247538e+21	2.532130200458275e+23	6.606096301281509e+23	1.4524271102799786e+24	1.6097463797331487e+24	1.0986159371731788e+24	1.0018589854145056e+24	8.72833184085348e+23
spectra_logzz_2.0_teff_1900.0_grav_100.0_mh_-0.5_co_1.5.nc	4.0	1900.0	-0.5	1.5	2.0	chemeq	3.597602201062861e-09	L3	4.435193575225395e+21	1.463621613587797e+23	5.1355519933430786e+23	8.52908505992948e+23	8.722864579893872e+23	7.411153832059804e+23	6.231764041054563e+23	8.029309268228985e+23
spectra_logzz_4.0_teff_1900.0_grav_3160.0_mh_-0.5_co_1.0.nc	5.4996870826184034	1900.0	-0.5	1.0	4.0	chemeq	1.87916281694142e-09	L3	6.576332544545349e+21	1.9219139008888213e+23	5.364041106027722e+23	9.130315094408405e+23	9.139651369517318e+23	6.491704274979248e+23	6.384373613622895e+23	6.536488224518587e+23
spectra_logzz_2.0_teff_1900.0_grav_1780.0_mh_-0.5_co_1.0.nc	5.250420002308894	1900.0	-0.5	1.0	2.0	chemeq	2.142751836929802e-09	L3	6.624721409760619e+21	1.9578788373092097e+23	5.471717862685353e+23	9.072010340010755e+23	9.010768789632276e+23	6.631661047465212e+23	6.390225775736274e+23	6.891842177768199e+23
