name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F062	f_F087	f_F106	f_F129	f_F158	f_F184	f_F146	f_F213
spectra_logzz_9.0_teff_475.0_grav_100.0_mh_0.7_co_1.0.nc	4.0	475.0	0.7	1.0	9.0	chemeq	2.6818489445051197e-09	Y0	-19.392972366404074	-24.01882545597536	-26.55427809018486	-27.792998825860284	-26.997477425577422	-25.54642067225992	-27.03308074054327	-27.013813156914004
spectra_logzz_7.0_teff_475.0_grav_316.0_mh_0.7_co_1.5.nc	4.4996870826184034	475.0	0.7	1.5	7.0	chemeq	2.3638256537950637e-09	Y0	-19.706180201794353	-24.37974414024707	-27.017285375395993	-28.073992559919986	-27.154218391212435	-25.08724256518606	-27.321156967088857	-27.2146248190062
spectra_logzz_9.0_teff_475.0_grav_3160.0_mh_0.7_co_1.0.nc	5.4996870826184034	475.0	0.7	1.0	9.0	chemeq	1.6274218190522766e-09	Y0	-20.43260642186731	-25.00471574361142	-27.28588769138544	-28.48221640531849	-27.581423295217853	-25.43820954359898	-27.6885205200823	-26.890882765227662
spectra_logzz_4.0_teff_450.0_grav_31.0_mh_0.7_co_1.0.nc	3.4913616938342726	450.0	0.7	1.0	4.0	chemeq	2.8628610690012656e-09	Y0	-18.644146226124803	-22.512112300640226	-25.653071442427425	-26.324644914160626	-25.630475146180586	-23.746325132828282	-25.730733607478854	-26.220159755465815
spectra_logzz_9.0_teff_450.0_grav_31.0_mh_0.7_co_1.5.nc	3.4913616938342726	450.0	0.7	1.5	9.0	chemeq	2.8628610690012656e-09	Y0	-18.649243690444038	-23.423712570658044	-26.22834408850815	-27.3025786875164	-26.13152890728986	-24.538721967153958	-26.49478699488054	-26.422861948407622
spectra_logzz_2.0_teff_450.0_grav_1000.0_mh_0.7_co_2.5.nc	5.0	450.0	0.7	2.5	2.0	chemeq	1.98037284808605e-09	Y0	-20.21336000626551	-24.021761294043646	-26.486881878653833	-27.398307600415674	-26.68883937236646	-24.05002692075618	-26.728002430367006	-26.60228084128915
spectra_logzz_7.0_teff_450.0_grav_31.0_mh_0.7_co_1.5.nc	3.4913616938342726	450.0	0.7	1.5	7.0	chemeq	2.8628610690012656e-09	Y0	-18.65176716100842	-22.991924404092252	-25.948320598347873	-26.840452672373182	-25.875291905868608	-24.1425495339115	-26.124716394282807	-26.34670942498859
spectra_logzz_4.0_teff_425.0_grav_17.0_mh_0.7_co_0.5.nc	3.230448921378274	425.0	0.7	0.5	4.0	chemeq	2.9487744125845477e-09	Y1	-18.00006225417173	-21.66720124592076	-24.818607190513077	-25.482440708470364	-24.74940523736371	-22.77234828347571	-24.874979724148076	-25.377919951770878
spectra_logzz_4.0_teff_475.0_grav_562.0_mh_0.7_co_1.5.nc	4.749736315569061	475.0	0.7	1.5	4.0	chemeq	2.1788339308242573e-09	Y0	-19.884459590908822	-24.410342499467994	-26.992974398583844	-27.871054921001623	-27.08632530062682	-24.72037918681839	-27.188722029433194	-27.099960341884398
spectra_logzz_2.0_teff_475.0_grav_56.0_mh_0.7_co_1.0.nc	3.7481880270062002	475.0	0.7	1.0	2.0	chemeq	2.7974716397536513e-09	Y0	-19.02769031453506	-23.24055336124598	-26.353463294637038	-27.00861002616674	-26.23082817399065	-24.36492864623409	-26.395927426342226	-26.81061113983026
spectra_logzz_2.0_teff_475.0_grav_178.0_mh_0.7_co_1.5.nc	4.250420002308894	475.0	0.7	1.5	2.0	chemeq	2.535225336120983e-09	Y0	-19.831520465660343	-23.882287459893707	-26.545135786473967	-27.389856196942127	-26.654676493697817	-24.567886907275486	-26.73777392806698	-26.990795524808497
spectra_logzz_9.0_teff_450.0_grav_1780.0_mh_0.7_co_2.5.nc	5.250420002308894	450.0	0.7	2.5	9.0	chemeq	1.7976590729204763e-09	Y0	-20.187088500333516	-24.776350973566796	-27.03180362022136	-28.14240028715187	-27.105522879345532	-24.661976942121665	-27.34446069094409	-26.660444416467946
spectra_logzz_8.0_teff_425.0_grav_17.0_mh_0.7_co_1.5.nc	3.230448921378274	425.0	0.7	1.5	8.0	chemeq	2.9487744125845477e-09	Y1	-18.202426477962028	-22.321234715830204	-25.278369398874027	-26.250975594674507	-25.183099616940513	-23.501750523773747	-25.493549578381465	-25.638674020882053
spectra_logzz_9.0_teff_475.0_grav_316.0_mh_0.7_co_2.5.nc	4.4996870826184034	475.0	0.7	2.5	9.0	chemeq	2.3638256537950637e-09	Y0	-19.700176448361926	-24.80858526985604	-27.031180745525205	-28.228604822750732	-27.242573951208186	-25.506279025257463	-27.44440118445437	-27.11607301389587
spectra_logzz_4.0_teff_450.0_grav_1780.0_mh_0.7_co_0.5.nc	5.250420002308894	450.0	0.7	0.5	4.0	chemeq	1.7976590729204763e-09	Y0	-19.953589134467478	-24.221630062179113	-26.739605916921924	-27.661331502732857	-26.899192794721188	-24.489046565560116	-26.960413381674087	-26.225431881188584
