name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F098M	f_F105W	f_F110W	f_F125W	f_F140W	f_F160W	f_F300X	f_F350LP	f_F435W	f_F475W	f_F475X	f_F555W	f_F600LP	f_F606W	f_F625W	f_F775W	f_F814W	f_F850LP
spectra_logzz_7.0_teff_300.0_grav_316.0_mh_-0.5_co_1.0.nc	4.4996870826184034	300.0	-0.5	1.0	7.0	chemeq	2.2713463694327747e-09	Y2	-22.422680976142324	-21.880061015990663	-21.870037824741942	-21.53061909330826	-22.25564457568977	-22.64005375335707	nan	-19.517070690058212	nan	nan	-14.658044451442883	-12.468879416988536	-20.16125184676663	-16.603066698116645	-16.60978176822692	-19.37723610683963	-20.496194233853767	-21.831002065332445
spectra_logzz_2.0_teff_300.0_grav_56.0_mh_-0.5_co_0.5.nc	3.7481880270062002	300.0	-0.5	0.5	2.0	chemeq	2.5851722735782953e-09	Y2	-21.590417285113958	-21.112087244045448	-21.267487136219916	-21.121837457317568	-21.665840769517665	-22.046364266707528	nan	-18.80269892100454	nan	nan	-13.685351158094157	-11.152591584853702	-19.445240378530713	-15.778074402230445	-15.769540051649145	-18.763704633175067	-19.90147069843069	-21.127886636006146
spectra_logzz_9.0_teff_325.0_grav_17.0_mh_-0.5_co_0.5.nc	3.230448921378274	325.0	-0.5	0.5	9.0	chemeq	2.7224520008714576e-09	Y2	-22.48915320969666	-22.104941081025267	-22.528924494995753	-22.608656805514375	-23.097860304022934	-23.23788562730667	nan	-19.06503569026308	nan	nan	-13.213244023902718	-10.430324534070216	-19.709573031371182	-15.417466270978416	-15.38159282115054	-18.84591653821284	-20.05577465366988	-21.47494176277941
spectra_logzz_9.0_teff_275.0_grav_178.0_mh_-0.5_co_1.5.nc	4.250420002308894	275.0	-0.5	1.5	9.0	chemeq	2.388618017790276e-09	Y2	-21.358555948274628	-20.811641164564694	-20.83349224000366	-20.52688316545936	-21.353675690369037	-21.717784393215695	nan	-18.78261517561625	nan	nan	-14.49228054060822	-11.931129263996084	-19.42377983299267	-16.527156305132173	-16.52899264005668	-19.037400503160374	-19.891758592008333	-21.00354541154892
spectra_logzz_8.0_teff_300.0_grav_1000.0_mh_-0.5_co_2.5.nc	5.0	300.0	-0.5	2.5	8.0	chemeq	1.951050650519791e-09	Y2	-22.877069234149936	-22.304276175039014	-22.176369923997207	-21.639620784504444	-22.465899858136652	-22.773732531317116	nan	-20.030575670202754	nan	nan	-15.26253156350549	-12.772662118015141	-20.675065718499404	-17.278745588635424	-17.283244394505008	-19.825744188429496	-21.001873840429255	-22.34363029990405
spectra_logzz_7.0_teff_325.0_grav_178.0_mh_-0.5_co_2.5.nc	4.250420002308894	325.0	-0.5	2.5	7.0	chemeq	2.4247059500110064e-09	Y2	-23.176811710681086	-22.757443135415585	-23.08484487684344	-23.097914510672993	-23.620145058050323	-23.6258175794568	nan	-19.93996583280725	nan	nan	-14.694657804981134	-12.077255358427998	-20.58447100903042	-16.79581188352961	-16.779741117635087	-19.8387869039979	-20.936740582557032	-22.300658944724127
spectra_logzz_2.0_teff_325.0_grav_3160.0_mh_-0.5_co_1.0.nc	5.4996870826184034	325.0	-0.5	1.0	2.0	chemeq	1.6371145985624411e-09	Y2	-23.571444043393623	-22.979685596619824	-22.724699488460594	-21.904526207685173	-22.770485720289674	-23.216634324607814	nan	-20.57863152606702	nan	nan	-15.408451591603658	-13.235087763674322	-21.225505610578672	-17.31524232017318	-17.328287770110013	-19.947960715024447	-21.392448979108174	-22.93233305657316
spectra_logzz_8.0_teff_325.0_grav_562.0_mh_-0.5_co_2.5.nc	4.749736315569061	325.0	-0.5	2.5	8.0	chemeq	2.126959626925858e-09	Y2	-23.387964803607744	-22.907392482892284	-23.097107808252655	-22.998681132182142	-23.608666119983788	-23.73402367770504	nan	-20.206043606318232	nan	nan	-14.996681563549217	-12.815023651838175	-20.851698462452152	-16.983977937384733	-16.98506604523703	-19.92766690812939	-21.117882731645942	-22.565083516080183
spectra_logzz_8.0_teff_275.0_grav_3160.0_mh_-0.5_co_2.5.nc	5.4996870826184034	275.0	-0.5	2.5	8.0	chemeq	1.6311942284375888e-09	Y2	-22.324253936625784	-21.70375044435992	-21.261211777243897	-19.58329353785411	-20.75633955642494	-21.278825516099207	nan	-19.543340009205966	nan	nan	-15.29989710174815	-12.94689194330816	-20.18814789381049	-17.236640810371465	-17.248738383940758	-19.227450013000464	-20.41799545697102	-21.81145056086455
spectra_logzz_4.0_teff_275.0_grav_56.0_mh_-0.5_co_2.5.nc	3.7481880270062002	275.0	-0.5	2.5	4.0	chemeq	2.5558242385909767e-09	Y2	-20.075985419085463	-19.66105832628423	-20.076607397979252	-20.143743076932036	-20.834537818333338	-21.015987506779965	nan	-17.678877982191494	nan	nan	-13.584155009471147	-10.940301973204008	-18.317142542953476	-15.684484097906932	-15.680131356929138	-18.361665204426462	-18.91533871680752	-19.789668438722252
spectra_logzz_2.0_teff_325.0_grav_31.0_mh_-0.5_co_2.5.nc	3.4913616938342726	325.0	-0.5	2.5	2.0	chemeq	2.6583546051303783e-09	Y2	-21.90131234718224	-21.630591679831973	-22.17068931196404	-22.315224483940003	-22.723676995932156	-22.574476420366867	nan	-18.69894723858549	nan	nan	-13.734109366785013	-10.91076391913493	-19.34005803372623	-15.933005834322117	-15.895801048469366	-19.16786061254833	-19.866975315461218	-20.97551133231846
spectra_logzz_8.0_teff_325.0_grav_316.0_mh_-0.5_co_1.5.nc	4.4996870826184034	325.0	-0.5	1.5	8.0	chemeq	2.2848798353694526e-09	Y2	-23.314348867021145	-22.835648255761818	-23.015139011114886	-22.90606319070335	-23.457039236467622	-23.607903922507987	nan	-20.254073473561334	nan	nan	-15.134886968463604	-12.560864006838777	-20.898592627239864	-17.209292007220647	-17.19779134323514	-20.10862193004295	-21.233651697349647	-22.595392054550747
spectra_logzz_7.0_teff_300.0_grav_1780.0_mh_-0.5_co_1.5.nc	5.250420002308894	300.0	-0.5	1.5	7.0	chemeq	1.786382866538159e-09	Y2	-22.939275039265716	-22.345634511294428	-22.091129382005764	-21.262000953725952	-22.15349379967466	-22.585431623244908	nan	-20.06419211365643	nan	nan	-15.380860769647228	-13.205216368012529	-20.70946199440253	-17.244573415084197	-17.25863065929127	-19.757541322814937	-20.960198245318782	-22.372088489893233
spectra_logzz_4.0_teff_300.0_grav_56.0_mh_-0.5_co_2.5.nc	3.7481880270062002	300.0	-0.5	2.5	4.0	chemeq	2.5851722735782953e-09	Y2	-21.301979250775382	-20.93606061996341	-21.397487559347674	-21.495865003493186	-22.06260515522797	-22.107767222173038	nan	-18.33764862198513	nan	nan	-13.763998849201108	-11.3150678389621	-18.97837464823266	-15.837460291512727	-15.829251976821006	-18.806749428301465	-19.500609757424503	-20.56994542930998
spectra_logzz_9.0_teff_325.0_grav_1780.0_mh_-0.5_co_1.0.nc	5.250420002308894	325.0	-0.5	1.0	9.0	chemeq	1.7908937566440025e-09	Y2	-23.563344866985222	-22.996893605309204	-22.87007407638993	-22.34899846392332	-23.029887908930856	-23.414271734254946	nan	-20.627189581993477	nan	nan	-15.678416113205607	-13.261715029906497	-21.272734862616776	-17.643280077256023	-17.650907775765805	-20.24883391653321	-21.528545042644907	-22.962889599617025
spectra_logzz_4.0_teff_300.0_grav_1000.0_mh_-0.5_co_1.0.nc	5.0	300.0	-0.5	1.0	4.0	chemeq	1.951050650519791e-09	Y2	-22.83500359176288	-22.243528996083043	-22.020459722804222	-21.26861112624541	-22.114522762620602	-22.57973091065092	nan	-20.002827978463092	nan	nan	-15.241679343160762	-12.763516704080189	-20.647600983186535	-17.249275069271917	-17.25616838232647	-19.670441640240448	-20.943167060577704	-22.323721123072094
spectra_logzz_4.0_teff_275.0_grav_31.0_mh_-0.5_co_0.5.nc	3.4913616938342726	275.0	-0.5	0.5	4.0	chemeq	2.5926414736205174e-09	Y2	-20.24257023610692	-19.739139387804876	-19.910610288415548	-19.769530169161662	-20.47463676273595	-20.960571938822607	nan	-17.787672168425615	nan	nan	-13.081830739107893	-10.573077630204203	-18.42804603292732	-15.157332979277932	-15.158600866267413	-18.001312843423754	-18.972193873999537	-20.048299724812477
spectra_logzz_4.0_teff_300.0_grav_3160.0_mh_-0.5_co_1.5.nc	5.4996870826184034	300.0	-0.5	1.5	4.0	chemeq	1.6352672628061667e-09	Y2	-23.025644704451413	-22.414757928141928	-22.03230685641939	-20.724579265792798	-21.799161108686185	-22.28880434386066	nan	-20.11361860949013	nan	nan	-15.341696158828036	-13.006803715812048	-20.759874084753932	-17.272609765949262	-17.28446859080068	-19.58290483373849	-20.937081378340874	-22.436558152283535
spectra_logzz_2.0_teff_325.0_grav_56.0_mh_-0.5_co_0.5.nc	3.7481880270062002	325.0	-0.5	0.5	2.0	chemeq	2.612266159347838e-09	Y2	-22.33765526013422	-21.91110256518628	-22.16366154678966	-22.118798903187308	-22.57493402362475	-22.84760753603749	nan	-19.27912425320596	nan	nan	-13.9286749536764	-11.40137728546182	-19.922890367607277	-15.99804168784837	-15.985265997371513	-19.155591186938928	-20.308933638484742	-21.629177437990187
spectra_logzz_9.0_teff_300.0_grav_17.0_mh_-0.5_co_0.5.nc	3.230448921378274	300.0	-0.5	0.5	9.0	chemeq	2.686000108339325e-09	Y2	-21.504515110904354	-21.071414224919124	-21.405520141912064	-21.415844509639175	-21.983086980255088	-22.23785061046569	nan	-18.500439247353324	nan	nan	-13.081126303763611	-10.200125848063571	-19.142827393225385	-15.28494495860928	-15.257637802369054	-18.507006874007484	-19.6134551549586	-20.849794361141686
