name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F098M	f_F105W	f_F110W	f_F125W	f_F140W	f_F160W	f_F300X	f_F350LP	f_F435W	f_F475W	f_F475X	f_F555W	f_F600LP	f_F606W	f_F625W	f_F775W	f_F814W	f_F850LP
spectra_logzz_8.0_teff_500.0_grav_1780.0_mh_-1.0_co_0.5.nc	5.250420002308894	500.0	-1.0	0.5	8.0	chemeq	1.8314922822545253e-09	Y0	3.94291356586719e+20	2.7443980767371356e+20	3.4099849925258405e+20	3.5256786228291895e+20	5.405556003963039e+20	6.416742552736765e+20	nan	1.6535572632584563e+19	nan	nan	1.6799283964173646e+16	2086699738880342.0	3.0119408611531985e+19	1.1472796071487787e+17	1.112184358357275e+17	2.8498474248702413e+18	2.72365404330312e+19	1.5858251171329317e+20
spectra_logzz_9.0_teff_525.0_grav_178.0_mh_-1.0_co_1.5.nc	4.250420002308894	525.0	-1.0	1.5	9.0	chemeq	2.5465032283647106e-09	Y0	1.1921788734098645e+21	8.927731179287974e+20	1.2088574412477547e+21	1.3190508009846606e+21	1.599343657831476e+21	1.273160547684698e+21	nan	4.339156815156825e+19	nan	nan	1.1868210675958348e+16	733928249948006.6	7.900912159924095e+19	1.0577554698526078e+17	9.375311274899509e+16	7.583411939067261e+18	7.525101401016798e+19	4.2715046869527246e+20
spectra_logzz_9.0_teff_500.0_grav_562.0_mh_-1.0_co_1.0.nc	4.749736315569061	500.0	-1.0	1.0	9.0	chemeq	2.194624157500301e-09	Y0	5.2583693901096426e+20	3.8982707120978834e+20	5.3034183998863776e+20	5.881524757488454e+20	7.744523878459039e+20	7.699963591398537e+20	nan	2.0783961318821e+19	nan	nan	1.4546355636543788e+16	1186240712706296.5	3.783784567118265e+19	1.124008055571805e+17	1.0538052662932933e+17	4.2916847502892175e+18	3.6183980891972153e+19	2.015875557036795e+20
spectra_logzz_2.0_teff_500.0_grav_1780.0_mh_-1.0_co_1.5.nc	5.250420002308894	500.0	-1.0	1.5	2.0	chemeq	1.8314922822545253e-09	Y0	5.0832765319369844e+20	3.6351139286448583e+20	4.6647871149615704e+20	4.968740271335949e+20	7.285181188122845e+20	7.69721537376295e+20	nan	2.0673141437800333e+19	nan	nan	1.9561528346408516e+16	2581954382291524.5	3.766216770962975e+19	1.28704608353312e+17	1.2470045009549818e+17	3.4025800135656796e+18	3.365761381161433e+19	1.9897559134004622e+20
spectra_logzz_4.0_teff_550.0_grav_3160.0_mh_-1.0_co_0.5.nc	5.4996870826184034	550.0	-1.0	0.5	4.0	chemeq	1.6657472038849827e-09	T9	8.282209728602939e+20	6.098919342049413e+20	7.653956161779114e+20	8.213966805208109e+20	1.1491275910633578e+21	1.2479379896662098e+21	nan	3.505205838512589e+19	nan	nan	2.4432374172420324e+16	2551028964148245.0	6.3845742867354714e+19	1.7555832503226982e+17	1.6848975324956675e+17	5.025217781712242e+18	5.968440758299865e+19	3.384039918540684e+20
spectra_logzz_2.0_teff_500.0_grav_56.0_mh_-1.0_co_1.0.nc	3.7481880270062002	500.0	-1.0	1.0	2.0	chemeq	2.7838629810253305e-09	Y0	6.45643532600894e+20	4.778665545131601e+20	6.599879882375139e+20	7.178441841977443e+20	8.681772358391447e+20	7.058180163214689e+20	nan	2.262262768085231e+19	nan	nan	5933031709248021.0	652595980812946.6	4.118098373829403e+19	4.548272722329027e+16	4.16359617446447e+16	3.5445577458800297e+18	4.030042798040156e+19	2.250459785646421e+20
spectra_logzz_9.0_teff_525.0_grav_17.0_mh_-1.0_co_1.0.nc	3.230448921378274	525.0	-1.0	1.0	9.0	chemeq	2.9776979299683457e-09	Y0	1.0883176627369593e+21	8.308243155259144e+20	1.210690688474852e+21	1.3539224642666588e+21	1.6778222220247819e+21	1.2875690872710142e+21	nan	3.4240375426790597e+19	nan	nan	6046076191151268.0	360269334787546.9	6.231270289906164e+19	5.719274945731604e+16	4.943384938182726e+16	6.551925754927433e+18	6.270337639052305e+19	3.463950779360413e+20
spectra_logzz_4.0_teff_550.0_grav_56.0_mh_-1.0_co_0.5.nc	3.7481880270062002	550.0	-1.0	0.5	4.0	chemeq	2.815476293395261e-09	T9	1.147204478405276e+21	9.08080199664704e+20	1.3027508139837943e+21	1.4941958887144987e+21	1.7055904303816604e+21	1.4111253838773132e+21	nan	3.863663819458143e+19	nan	nan	1.0039007581083128e+16	757678741477406.8	7.034035133320286e+19	7.669823653467979e+16	7.0901012709800424e+16	5.949346084863231e+18	6.7723695784103076e+19	3.863447826829303e+20
spectra_logzz_2.0_teff_550.0_grav_316.0_mh_-1.0_co_0.5.nc	4.4996870826184034	550.0	-1.0	0.5	2.0	chemeq	2.3908919852067627e-09	T9	1.0800413190010287e+21	8.417084514191177e+20	1.1324928461511591e+21	1.2727277249355228e+21	1.470862423290768e+21	1.3420242533011617e+21	nan	4.051856170909268e+19	nan	nan	1.5685744684366822e+16	1106805272173639.0	7.379321768702989e+19	1.2587265429606584e+17	1.1643537661613286e+17	6.068852064792814e+18	6.8575880648129266e+19	3.970462613321628e+20
spectra_logzz_4.0_teff_525.0_grav_31.0_mh_-1.0_co_1.0.nc	3.4913616938342726	525.0	-1.0	1.0	4.0	chemeq	2.87824130511946e-09	Y0	9.585270356053214e+20	7.276633784407603e+20	1.0415968091440099e+21	1.1564530173876982e+21	1.3910334131148195e+21	1.0565881064149241e+21	nan	3.1629616723817546e+19	nan	nan	9146732947436314.0	479531896787661.06	5.756351538059322e+19	8.569816484391446e+16	7.581070592760432e+16	5.96548227856696e+18	5.772876699827505e+19	3.169466918287151e+20
